fold_idx,biome_name,n_test,n_test_pos,n_test_neg,positive_rate,n_train,roc_auc,pr_auc,precision_at_1pct,precision_at_5pct,precision_at_10pct,recall_at_1pct,recall_at_5pct,recall_at_10pct,lift_at_1pct,lift_at_5pct,lift_at_10pct,brier_score
0,Deserts & Xeric Shrublands,1197205.0,1642.0,1195563.0,0.0013715278502846213,38145904.0,0.8646249570209724,0.0075755546525920064,0.01269629134647511,0.007567657868359505,0.007150016705646509,0.0925700365408039,0.2758830694275274,0.5213154689403167,9.257042315138083,5.5176844325757255,5.213176461683026,0.0031673473040100997
1,Flooded Grasslands & Savannas,694428.0,486.0,693942.0,0.0006998565726036392,38125082.0,0.6870295833478475,0.0011739671115288573,0.0004320276497695853,0.0007200253448921402,0.0011952420725209528,0.006172839506172839,0.051440329218107,0.17078189300411523,0.6173088410991637,1.0288184366311919,1.7078386048077783,0.0015700907248813547
2,Mangroves,96634.0,1869.0,94765.0,0.01934101868907424,38140307.0,0.9389516580919086,0.2158517707573872,0.18633540372670807,0.24466984061270958,0.1544033943909759,0.09630818619582665,0.6324237560192616,0.7982878544676297,9.634208348703428,12.650307853273716,7.983208996028659,0.023999885133117876
3,"Mediterranean Forests, Woodlands & Scrub",598143.0,2381.0,595762.0,0.003980653455778969,38166414.0,0.5626881890170616,0.050694919852272494,0.04731650225714763,0.011435449894673488,0.007038485973183535,0.11885762284754305,0.14363712725745484,0.1768164636707266,11.886616803694691,2.872756953527797,1.7681735050222258,0.004425560264351993
4,Montane Grasslands & Shrublands,2571166.0,36436.0,2534730.0,0.014171002572373779,38006271.0,0.6450152064747833,0.034083131226556575,0.08113258916417097,0.026773907497005242,0.01961760450535945,0.05725107036996377,0.09446701064880887,0.1384345153145241,5.725254000188957,1.8893446218971617,1.384348383621337,0.014771117969123044
6,Temperate Broadleaf & Mixed Forests,1507741.0,117685.0,1390056.0,0.0780538567300352,37429360.0,0.9577099565821244,0.8370443869820341,0.9936990117397361,0.8799395121174738,0.6671044079217903,0.12730594383311383,0.5636742150656413,0.854671368483664,12.730940575769905,11.273491778387323,8.546719353395996,0.04274968234059067
7,"Temperate Grasslands, Savannas & Shrublands",7860915.0,6895.0,7854020.0,0.0008771243551164209,37854254.0,0.901536736874427,0.5988839256096501,0.0685926547850755,0.013743973336386418,0.006889787569123677,0.7820159535895577,0.7834662799129805,0.7854967367657723,78.201744581555,15.669355498129086,7.85497236387786,0.006050381502089387
8,Tropical & Subtropical Coniferous Forests,0.0,0.0,0.0,0.0,38171351.0,,,,,,,,,,,,
9,Tropical & Subtropical Dry Broadleaf Forests,4147799.0,20948.0,4126851.0,0.005050389375184284,37889810.0,0.8446778213739656,0.10592004152954636,0.11372567929213781,0.04104364262328282,0.027320573124483157,0.22517662784036663,0.4063395073515371,0.540958564063395,22.518200250250615,8.12682737393593,5.409597378516236,0.005706996779692837
10,"Tropical & Subtropical Grasslands, Savannas & Shrublands",11868861.0,16752.0,11852109.0,0.0014114243986849285,37643732.0,0.6656688681479412,0.0029449317520436865,0.0014323267727150174,0.002421462549899485,0.0032699012373555675,0.010148042024832856,0.0857808022922636,0.23167382999044892,1.01480941809534,1.7156161903929412,2.3167384950991665,0.003422339541304763
11,Tropical & Subtropical Moist Broadleaf Forests,16852053.0,150459.0,16701594.0,0.008928229694031937,32244770.0,0.8687341420253157,0.08209683078961684,0.12159981011155946,0.08566915340813337,0.06021759963921303,0.13619657182355327,0.4797652516632438,0.6744628104666388,13.619700016548935,9.595312435274689,6.744629305344306,0.011484551918931163
MEAN,— MEAN —,,,,,,0.7936637118956348,0.1936269460263228,0.1626962296845495,0.1313984625252816,0.09542070131396521,0.16520028945717344,0.3516877348856825,0.48928995051672314,16.520582515104415,7.033951557402557,4.892940284739659,0.011734795347809319
STD,— STD —,,,,,,0.13989259455788555,0.28920222186838607,0.29793134103740115,0.27317582059085355,0.20621867394655574,0.22595201142524127,0.2594060019978223,0.2873748379976972,22.595109382109367,5.188343875824599,2.873785872090411,0.012864804100478444
