iso_a3,country,total_km2,protected_2024_km2,current_pct_protected,unprotected_2024_km2,bau_new_km2,30x30_new_km2,projected_pct_2030_bau,projected_pct_2030_30x30,gap_to_30pct_km2
USA,United States of America,0.0,0.0,0.0,7184606.0,239.0,1732686.0,239.4061,1732686.25,0.0
